route,sourceFile,currentArea,targetSuite,function,purpose,primaryUsers,permissions,scope,kind,apiDependencies,workflowDependencies,sharedComponents,loadingState,emptyState,errorState,forbiddenState,search,filtering,sorting,pagination,savedViews,responsive,accessibility,relatedRecords,record360,mobileRequirement,implementationState,verificationState,uxClass,decision,migrationWave,directSourceLines
"/crm/contacts/[id]","apps/web/app/crm/contacts/[id]/page.tsx","crm","Sales & Pre-Award","Contacts","Crm record detail and governed actions","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","record-detail","/api/... | /api/crm/contacts/${contactId} | /api/crm/contacts/${contactId}/summary | /api/crm/contacts/${id} | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","contact-360-client | record-chrome","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","STANDARD_SIGNAL_PRESENT","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","7_MAJOR_OFFICE_WORKFLOWS","46"
"/crm/contacts","apps/web/app/crm/contacts/page.tsx","crm","Sales & Pre-Award","Contacts","Contacts operational work surface","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/crm/accounts | /api/crm/contacts | /api/crm/contacts/${c.id} | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","contacts-client","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","50"
"/crm/leads/[id]","apps/web/app/crm/leads/[id]/page.tsx","crm","Sales & Pre-Award","Leads","Crm record detail and governed actions","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","record-detail","/api/... | /api/crm/accounts | /api/crm/activities | /api/crm/leads/${id} | /api/crm/leads/${id}/qualification | /api/crm/leads/${lead.id} | /api/crm/leads/${lead.id}/qualification | /api/v1/ | /api/v1/... | /api/workspace/me","Detected in UI source; verify against domain state machine","lead-360-client | record-chrome","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","STANDARD_SIGNAL_PRESENT","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","7_MAJOR_OFFICE_WORKFLOWS","51"
"/crm/leads","apps/web/app/crm/leads/page.tsx","crm","Sales & Pre-Award","Leads","Leads operational work surface","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/crm/accounts | /api/crm/leads | /api/crm/leads/${id}/convert | /api/crm/leads/${id}/convert-preview | /api/crm/leads/${r.id}/accept | /api/crm/leads/command | /api/crm/opportunities | /api/crm/signals | /api/crm/signals/${id}/${path} | /api/crm/signals/radar | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","lead-attention-panel | sales-pipeline-workspace | signals-radar","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","71"
"/crm/market-intelligence","apps/web/app/crm/market-intelligence/page.tsx","crm","Sales & Pre-Award","Market Intelligence","Market Intelligence operational work surface","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/crm/market-items | /api/crm/market-items/${id} | /api/crm/market-items?${params} | /api/crm/market-items?seed=1","Detected in UI source; verify against domain state machine","market-intelligence-client","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","25"
"/crm/my-day","apps/web/app/crm/my-day/page.tsx","crm","AURA Home","My Day","My Day operational work surface","All authorized users","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/contracts/contracts | /api/crm/activities | /api/crm/activities/${task.id}/${action} | /api/crm/my-day | /api/crm/my-day${username | /api/crm/opportunities/pipeline | /api/crm/quotations | /api/crm/signals/radar | /api/inbox | /api/notifications | /api/notifications/${id}/read | /api/tendering/tenders | /api/v1/ | /api/v1/... | /api/workspace/config | /api/workspace/me","Detected in UI source; verify against domain state machine","crm/record-shell | my-day-inbox | my-day-layout | my-day-notifications | my-day-quick-add | my-day-tasks","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","9_FULL_ROUTE_SWEEP","470"
"/crm/opportunities/[id]","apps/web/app/crm/opportunities/[id]/page.tsx","crm","Sales & Pre-Award","Opportunities","Crm record detail and governed actions","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","record-detail","/api/... | /api/crm/activities | /api/crm/opportunities/${id} | /api/crm/opportunities/${opportunityId} | /api/crm/opportunities/${opportunityId}/convert-to-quotation | /api/crm/opportunities/${opportunityId}/start-tender | /api/crm/opportunities/${opportunityId}/summary | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","opportunity-360-client | record-chrome","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","STANDARD_SIGNAL_PRESENT","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","7_MAJOR_OFFICE_WORKFLOWS","45"
"/crm/overview","apps/web/app/crm/overview/page.tsx","crm","Sales & Pre-Award","Overview","Overview status, attention and navigation","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","home-or-command-center","/api/... | /api/crm/opportunities/pipeline | /api/crm/quotations | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REBUILD_AS_SUITE_OR_FUNCTION_HOME","7_MAJOR_OFFICE_WORKFLOWS","140"
"/crm/quotations/[id]","apps/web/app/crm/quotations/[id]/page.tsx","crm","Sales & Pre-Award","Quotations","Crm record detail and governed actions","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","record-detail","/api/... | /api/crm/activities | /api/crm/quotations/${id} | /api/crm/quotations/${id}/revisions | /api/crm/quotations/${q.id}/convert-to-contract | /api/crm/quotations/${q.id}/revise | /api/crm/quotations/${q.id}/status | /api/crm/quotations/${q.id}/terms | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","quotation-360-client | record-chrome","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","STANDARD_SIGNAL_PRESENT","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","7_MAJOR_OFFICE_WORKFLOWS","23"
"/crm/quotations/[id]/pricing","apps/web/app/crm/quotations/[id]/pricing/page.tsx","crm","Sales & Pre-Award","Pricing","Quotations record detail and governed actions","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","record-detail","/api/... | /api/crm/pricing-sheets | /api/crm/pricing-sheets/${sheet.id}/compare | /api/crm/pricing-sheets/${sheet.id}/deal-context | /api/crm/pricing-sheets/${sheet.id}/freeze | /api/crm/pricing-sheets/${sheet.id}/generate-quotation | /api/crm/pricing-sheets/${sheet.id}/lines | /api/crm/pricing-sheets/${sheet.id}/revise | /api/crm/pricing-sheets?quotationId=${id} | /api/crm/product-knowledge?q=${encodeURIComponent | /api/crm/quotations/${id} | /api/crm/quotations/${id}/pricing/advice | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","pricing-advice-panel | pricing-workspace | record-chrome","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","STANDARD_SIGNAL_PRESENT","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","7_MAJOR_OFFICE_WORKFLOWS","47"
"/crm/quotations/[id]/pricing/print","apps/web/app/crm/quotations/[id]/pricing/print/page.tsx","crm","Sales & Pre-Award","Print","Quotations print output","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","print","/api/... | /api/crm/quotations/${id} | /api/crm/quotations/${id}/pricing | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","A_RETAIN","KEEP_AND_STANDARDIZE_PRINT","7_MAJOR_OFFICE_WORKFLOWS","143"
"/crm/quotations/[id]/print","apps/web/app/crm/quotations/[id]/print/page.tsx","crm","Sales & Pre-Award","Print","Crm print output","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","print","/api/... | /api/crm/quotations/${id} | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","document-sheet","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","BREAKPOINT","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","A_RETAIN","KEEP_AND_STANDARDIZE_PRINT","7_MAJOR_OFFICE_WORKFLOWS","43"
"/crm/quotations","apps/web/app/crm/quotations/page.tsx","crm","Sales & Pre-Award","Quotations","Quotations operational work surface","Sales; estimators; sales managers; bid and tender teams","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/crm/quotations | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","quotations-workspace | ui/data-state","apps/web/app/crm/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/crm/error.tsx","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","59"
"/doccontrol/register/[id]","apps/web/app/doccontrol/register/[id]/page.tsx","doccontrol","Project Delivery","Register","Doccontrol record detail and governed actions","Project managers; engineers; site; QA/QC; HSE; commissioning; document control","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization; project filter varies by page","record-detail","/api/... | /api/doccontrol/register/${id}/history | /api/doccontrol/register/${id}/revisions | /api/doccontrol/revisions/${revisionId}/${command} | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","document-workflow-actions","apps/web/app/doccontrol/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/doccontrol/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","REQUIRED","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","6_PROJECT_DELIVERY","178"
"/doccontrol/register","apps/web/app/doccontrol/register/page.tsx","doccontrol","Project Delivery","Register","Register operational work surface","Project managers; engineers; site; QA/QC; HSE; commissioning; document control","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization; project filter varies by page","register-or-workspace","/api/... | /api/doccontrol/register | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","","apps/web/app/doccontrol/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/doccontrol/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","6_PROJECT_DELIVERY","99"
"/doccontrol/submittals","apps/web/app/doccontrol/submittals/page.tsx","doccontrol","Project Delivery","Submittals","Submittals operational work surface","Project managers; engineers; site; QA/QC; HSE; commissioning; document control","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization; project filter varies by page","register-or-workspace","/api/... | /api/doccontrol/submittals | /api/doccontrol/submittals/${id}/return | /api/doccontrol/submittals/${id}/submit | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","submittals-client","apps/web/app/doccontrol/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/doccontrol/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","6_PROJECT_DELIVERY","43"
"/doccontrol/transmittals","apps/web/app/doccontrol/transmittals/page.tsx","doccontrol","Project Delivery","Transmittals","Transmittals operational work surface","Project managers; engineers; site; QA/QC; HSE; commissioning; document control","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization; project filter varies by page","register-or-workspace","/api/... | /api/doccontrol/transmittals | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","","apps/web/app/doccontrol/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/doccontrol/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","6_PROJECT_DELIVERY","90"
"/documents/control","apps/web/app/documents/control/page.tsx","documents","Workplace & Collaboration","Control","Control status, attention and navigation","All authorized users; managers; document controllers","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","home-or-command-center","/api/... | /api/doccontrol/correspondence | /api/doccontrol/correspondence/${id}/close | /api/doccontrol/register | /api/doccontrol/register/${id}/history | /api/doccontrol/register/${id}/revise | /api/doccontrol/transmittals | /api/doccontrol/transmittals/${id}/acknowledge | /api/projects/projects | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","doccontrol-client","apps/web/app/documents/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/documents/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REBUILD_AS_SUITE_OR_FUNCTION_HOME","8_REMAINING_SUITES","92"
"/documents","apps/web/app/documents/page.tsx","documents","Workplace & Collaboration","Documents","Documents operational work surface","All authorized users; managers; document controllers","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/documents | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","ui/empty-state","apps/web/app/documents/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/documents/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","8_REMAINING_SUITES","92"
"/engineering/drawings/[id]","apps/web/app/engineering/drawings/[id]/page.tsx","engineering","Project Delivery","Drawings","Engineering record detail and governed actions","Project managers; engineers; site; QA/QC; HSE; commissioning; document control","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization; project filter varies by page","record-detail","/api/... | /api/engineering/drawings/${id} | /api/engineering/drawings/${id}/${command} | /api/engineering/drawings/${id}/reviews | /api/engineering/drawings/${id}/submissions | /api/engineering/drawings/revisions?projectId=${encodeURIComponent | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","drawing-workflow-actions","apps/web/app/engineering/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/engineering/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","REQUIRED","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_TO_RECORD_360_STANDARD","6_PROJECT_DELIVERY","235"
"/engineering/drawings","apps/web/app/engineering/drawings/page.tsx","engineering","Project Delivery","Drawings","Drawings operational work surface","Project managers; engineers; site; QA/QC; HSE; commissioning; document control","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization; project filter varies by page","register-or-workspace","/api/... | /api/engineering/drawings | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","","apps/web/app/engineering/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/engineering/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","6_PROJECT_DELIVERY","121"
"/engineering","apps/web/app/engineering/page.tsx","engineering","Project Delivery","Engineering","Engineering operational work surface","Project managers; engineers; site; QA/QC; HSE; commissioning; document control","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization; project filter varies by page","register-or-workspace","/api/... | /api/engineering/bim-models | /api/engineering/bim-models/${id}/version | /api/engineering/design-changes | /api/engineering/design-changes/${id}/decision | /api/engineering/document-types | /api/engineering/documents | /api/engineering/drawings | /api/engineering/rfis | /api/engineering/rfis/${id}/answer | /api/engineering/submittals | /api/engineering/submittals/${id}/status | /api/engineering/technical-queries | /api/engineering/technical-queries/${id}/respond | /api/projects/projects | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","engineering-client","apps/web/app/engineering/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/engineering/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","FLUID_ONLY","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","HIGH_FOR_FIELD_ROUTES","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","6_PROJECT_DELIVERY","159"
"/events","apps/web/app/events/page.tsx","events","Workplace & Collaboration","Events","Events operational work surface","All authorized users; managers; document controllers","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/events | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","ui/empty-state","apps/web/app/events/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/events/error.tsx","NOT_VERIFIED","MISSING_OR_NA","PRESENT_SIGNAL_NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","8_REMAINING_SUITES","83"
"/finance/ap-aging","apps/web/app/finance/ap-aging/page.tsx","finance","Finance","Ap Aging","Ap Aging operational work surface","Finance; commercial; approvers; executives","API guard-derived permissions; page-level visibility NOT VERIFIED","tenant + organization","register-or-workspace","/api/... | /api/finance/ap-aging/csv | /api/finance/invoices/aging | /api/v1/ | /api/v1/...","Detected in UI source; verify against domain state machine","","apps/web/app/finance/loading.tsx","PRESENT_SIGNAL_NOT_VERIFIED","apps/web/app/finance/error.tsx","NOT_VERIFIED","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","MISSING_OR_NA","NONE","SEMANTIC_SIGNAL_NOT_VERIFIED","LINK_SIGNAL_NOT_VERIFIED","N/A_OR_REVIEW","STANDARD","IMPLEMENTED_PAGE_SURFACE","NOT_VERIFIED_TO_PAGE_DOD","B_EXISTS_UX_WEAK","REFACTOR_INCREMENTALLY","7_MAJOR_OFFICE_WORKFLOWS","96"
